target,f_brsame,f_cap,f_fname,f_instantpur,f_landline,f_mname,f_odprot,f_othercard,f_pnid,f_ppce,f_ppoa,f_ptaxid,f_sex,f_tel,f_wscity,f_wsstate,has_persref,customer_id,cat_bsresid,cat_civstatus,cat_occupid,cat_pinconf,cat_residtype,cat_zip1,cat_zip2,cat_zip3,cat_zip4,cat_opstate,cat_dem,num_account,num_age,num_income,num_ndep,num_samejob,num_sameplace,year,month,num_sameplace_1
0.0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,580552,RJ,0,3,,2,2,7,,1,RJ,387,0.0,19.0,200000.0,0.0,24.0,324.0,2010.0,6.0,5.0
1.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,283800,RJ,1,2,0,0,2,7,,1,RJ,387,0.0,26.0,46500.0,0.0,24.0,24.0,2009.0,8.0,3.0
0.0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1.0,81107,RJ,0,24,,1,2,7,,1,RJ,387,0.0,18.0,57700.0,0.0,30.0,24.0,2010.0,8.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1.0,104082,RJ,1,505,,0,2,7,,1,RJ,387,0.0,36.0,102000.0,0.0,3.0,96.0,2010.0,6.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,1057786,RJ,1,2,,0,2,7,,1,RJ,387,0.0,52.0,139500.0,0.0,96.0,180.0,2009.0,10.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,112257,RJ,0,110,0,0,2,7,,1,RJ,387,0.0,32.0,80000.0,0.0,6.0,5.0,2010.0,11.0,1.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,572351,RJ,1,514,,0,2,7,,2,RJ,387,0.0,25.0,135000.0,0.0,9.0,300.0,2010.0,12.0,5.0
0.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0.0,132737,RJ,1,718,,0,2,7,,2,RJ,387,0.0,42.0,178500.0,0.0,120.0,120.0,2010.0,6.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,14430,RJ,0,32,,0,2,7,,0,RJ,387,0.0,35.0,73000.0,0.0,48.0,48.0,2010.0,1.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1.0,33181,RJ,0,728,,0,2,7,,0,RJ,387,0.0,27.0,96000.0,0.0,60.0,60.0,2009.0,10.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1.0,161837,RJ,0,150,,0,2,7,,0,RJ,387,0.0,35.0,46500.0,0.0,24.0,108.0,2009.0,12.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1.0,216847,RJ,0,521,0,0,2,7,,0,RJ,387,0.0,30.0,87000.0,0.0,20.0,14.0,2009.0,11.0,2.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0.0,221047,RJ,1,726,,0,2,7,,0,RJ,387,0.0,36.0,127500.0,0.0,12.0,120.0,2010.0,10.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1.0,257810,RJ,0,50,,0,2,7,,0,RJ,387,0.0,19.0,51000.0,0.0,18.0,36.0,2010.0,5.0,3.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,317572,RJ,0,38,,0,2,7,,0,RJ,387,0.0,26.0,56000.0,0.0,5.0,24.0,2009.0,10.0,3.0
1.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1.0,367022,RJ,1,100,,0,2,7,,0,RJ,387,0.0,41.0,81600.0,0.0,96.0,192.0,2010.0,2.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,381807,RJ,1,50,,0,2,7,,0,RJ,387,0.0,44.0,51000.0,0.0,12.0,30.0,2010.0,4.0,3.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,40866,RJ,0,38,,0,2,7,,0,RJ,387,0.0,30.0,56000.0,0.0,1.0,360.0,2009.0,12.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1.0,461223,RJ,1,12,,0,2,7,,0,RJ,387,0.0,28.0,93000.0,0.0,76.0,24.0,2009.0,12.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1.0,45822,RJ,1,305,,0,2,7,,0,RJ,387,0.0,28.0,93000.0,0.0,96.0,120.0,2009.0,12.0,4.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,51834,RJ,1,18,0,0,2,7,,0,RJ,387,0.0,25.0,139500.0,0.0,12.0,12.0,2009.0,12.0,2.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1.0,524867,RJ,1,50,,0,2,7,,0,RJ,387,0.0,48.0,46500.0,0.0,72.0,72.0,2009.0,12.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,556443,RJ,0,,,0,2,7,,0,RJ,387,0.0,26.0,46500.0,0.0,9.0,312.0,2009.0,6.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1.0,571122,RJ,0,50,,0,2,7,,0,RJ,387,0.0,22.0,46500.0,0.0,60.0,120.0,2009.0,10.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0.0,5721,RJ,4,102,,0,2,7,,0,RJ,387,0.0,27.0,76500.0,0.0,3.0,72.0,2010.0,12.0,4.0
0.0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,58213,RJ,1,3,,0,2,7,,0,RJ,387,0.0,28.0,51000.0,0.0,120.0,120.0,2010.0,10.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,5750,RJ,0,40,,0,2,7,,0,RJ,387,0.0,18.0,51000.0,0.0,6.0,12.0,2010.0,3.0,2.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,60432,RJ,1,41,,0,2,7,,0,RJ,387,0.0,23.0,116200.0,0.0,18.0,24.0,2009.0,12.0,3.0
1.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,611581,RJ,1,654,,0,2,7,,0,RJ,387,0.0,23.0,46500.0,0.0,4.0,5.0,2009.0,7.0,1.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,650420,RJ,0,520,,0,2,7,,0,RJ,387,0.0,21.0,51000.0,0.0,60.0,60.0,2010.0,11.0,4.0
1.0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0.0,66460,RJ,1,51,,1,2,7,,0,RJ,387,0.0,22.0,127000.0,0.0,6.0,8.0,2010.0,4.0,2.0
1.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,683814,RJ,0,40,,0,2,7,,0,RJ,387,0.0,23.0,51000.0,0.0,5.0,8.0,2010.0,6.0,2.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1.0,72436,RJ,0,50,,0,2,7,,0,RJ,387,0.0,20.0,46500.0,0.0,36.0,36.0,2009.0,8.0,3.0
1.0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1.0,728411,RJ,0,732,,3,2,7,,0,RJ,387,0.0,24.0,46500.0,1.0,1.0,24.0,2009.0,11.0,3.0
0.0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1.0,736125,RJ,1,50,,0,2,7,,0,RJ,387,0.0,23.0,76500.0,0.0,48.0,18.0,2010.0,12.0,2.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,742651,RJ,0,50,,0,2,7,,0,RJ,387,0.0,20.0,46500.0,0.0,3.0,7.0,2009.0,9.0,1.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1.0,754010,RJ,0,167,,0,2,7,,0,RJ,387,0.0,21.0,94800.0,0.0,6.0,6.0,2010.0,4.0,1.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,75032,RJ,0,50,,0,2,7,,0,RJ,387,0.0,19.0,46500.0,0.0,72.0,228.0,2009.0,12.0,5.0
0.0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0.0,762000,RJ,0,43,,1,2,7,,0,RJ,387,0.0,21.0,46500.0,0.0,48.0,2.0,2009.0,8.0,0.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,774648,RJ,0,4,,0,2,7,,0,RJ,387,0.0,18.0,51000.0,0.0,12.0,216.0,2010.0,5.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1.0,778758,RJ,0,125,,0,2,7,,0,RJ,387,0.0,19.0,100000.0,0.0,6.0,6.0,2010.0,3.0,1.0
1.0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1.0,788865,RJ,0,3,0,0,2,7,,0,RJ,387,0.0,18.0,48000.0,0.0,2.0,24.0,2009.0,5.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,806053,RJ,1,61,,0,2,7,,0,RJ,387,0.0,27.0,46500.0,0.0,48.0,96.0,2009.0,9.0,4.0
1.0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.0,820417,RJ,0,22,,0,2,7,,0,RJ,387,0.0,19.0,102000.0,0.0,5.0,5.0,2010.0,5.0,1.0
1.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,82053,RJ,0,40,,0,2,7,,0,RJ,387,0.0,18.0,51000.0,0.0,6.0,120.0,2010.0,2.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1.0,87625,RJ,0,26,,0,2,7,,0,RJ,387,0.0,18.0,46500.0,0.0,6.0,6.0,2009.0,12.0,1.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,84833,RJ,0,50,,0,2,7,,0,RJ,387,0.0,18.0,51000.0,0.0,24.0,36.0,2010.0,10.0,3.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1.0,01515,RJ,0,86,,0,2,7,,0,RJ,387,0.0,21.0,69700.0,0.0,96.0,240.0,2010.0,6.0,5.0
0.0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0.0,1007260,RJ,1,165,,2,2,7,,0,RJ,387,0.0,25.0,51000.0,0.0,60.0,5.0,2010.0,8.0,1.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,100147,RJ,3,13,,0,2,7,,0,RJ,387,0.0,71.0,46500.0,0.0,84.0,120.0,2009.0,5.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1.0,108750,RJ,1,06,,0,2,7,,0,RJ,387,0.0,50.0,116250.0,0.0,300.0,300.0,2009.0,11.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,1112785,RJ,0,60,,0,2,7,,0,RJ,387,0.0,20.0,51000.0,0.0,19.0,12.0,2010.0,4.0,2.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,116074,RJ,1,86,,0,2,7,,0,RJ,387,0.0,51.0,69700.0,0.0,24.0,216.0,2009.0,7.0,5.0
0.0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,11756,RJ,1,65,,0,2,7,,0,RJ,387,0.0,51.0,51000.0,0.0,72.0,216.0,2010.0,4.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1.0,1281887,RJ,1,50,,0,2,7,,0,RJ,387,0.0,44.0,46500.0,0.0,216.0,14.0,2009.0,12.0,2.0
0.0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1.0,40611,RJ,3,703,,1,2,7,,0,RJ,387,1.0,67.0,46500.0,0.0,240.0,360.0,2009.0,8.0,5.0
0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,137256,RJ,1,508,,1,2,7,,0,RJ,387,0.0,34.0,75300.0,0.0,30.0,120.0,2009.0,9.0,4.0
1.0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1.0,776454,RJ,0,61,,0,2,7,,0,RJ,387,0.0,19.0,46500.0,0.0,24.0,6.0,2009.0,3.0,1.0
0.0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0.0,343728,MG,0,165,,1,3,2,6,8,MG,816,0.0,29.0,46500.0,0.0,6.0,60.0,2009.0,3.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1.0,653,MG,1,804,0,1,3,2,6,8,MG,816,0.0,49.0,93000.0,0.0,120.0,180.0,2009.0,9.0,5.0
0.0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0.0,125113,MG,1,52,,1,3,2,6,8,MG,816,1.0,47.0,69750.0,0.0,18.0,228.0,2009.0,4.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0.0,3726,MG,0,718,,1,3,2,6,3,MG,816,0.0,24.0,162700.0,0.0,12.0,240.0,2009.0,11.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1.0,181637,MG,1,263,,0,3,2,6,3,MG,816,0.0,31.0,186000.0,0.0,36.0,240.0,2009.0,6.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,26847,MG,1,50,,0,3,2,6,3,MG,816,0.0,32.0,46500.0,0.0,15.0,48.0,2009.0,6.0,3.0
1.0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1.0,373681,MG,0,211,,1,3,2,6,3,MG,816,0.0,22.0,166000.0,1.0,41.0,60.0,2009.0,1.0,4.0
0.0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0.0,173370,MG,1,50,,1,3,2,6,6,MG,816,0.0,32.0,51000.0,0.0,96.0,468.0,2010.0,9.0,6.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1.0,366155,MG,0,721,,0,3,2,6,6,MG,816,0.0,22.0,69700.0,0.0,36.0,240.0,2009.0,6.0,5.0
0.0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1.0,1205656,MG,1,450,,1,3,2,6,7,MG,816,0.0,42.0,76500.0,0.0,36.0,480.0,2010.0,7.0,6.0
0.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1.0,37020,MG,1,50,,0,3,2,6,7,MG,816,0.0,25.0,51000.0,0.0,12.0,216.0,2010.0,8.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0,1156212,MG,1,50,,1,3,2,6,7,MG,816,0.0,42.0,51000.0,0.0,144.0,36.0,2010.0,2.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,526576,MG,0,853,,0,3,2,6,7,MG,816,0.0,19.0,51000.0,0.0,8.0,120.0,2010.0,11.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,574846,MG,0,50,,0,3,2,6,7,MG,816,0.0,18.0,51000.0,0.0,6.0,25.0,2010.0,11.0,3.0
1.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0.0,61280,MG,0,131,,1,3,2,6,7,MG,816,0.0,19.0,46500.0,0.0,18.0,228.0,2009.0,6.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,111133,MG,1,65,,0,3,2,6,7,MG,816,0.0,46.0,51000.0,0.0,48.0,48.0,2010.0,12.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,111285,MG,0,262,,0,3,2,6,7,MG,816,0.0,43.0,153000.0,0.0,264.0,120.0,2010.0,12.0,4.0
0.0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1.0,1276125,MG,0,123,,1,3,2,6,5,MG,816,0.0,42.0,62250.0,0.0,120.0,156.0,2009.0,2.0,5.0
0.0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1.0,58354,MG,0,50,,1,3,2,6,5,MG,816,0.0,18.0,46500.0,0.0,48.0,180.0,2009.0,2.0,5.0
0.0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1.0,640633,MG,0,508,,1,3,2,6,5,MG,816,0.0,20.0,75300.0,0.0,12.0,12.0,2009.0,11.0,2.0
0.0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1.0,1177701,MG,1,131,,3,3,2,6,5,MG,816,1.0,21.0,51000.0,0.0,18.0,2.0,2010.0,5.0,0.0
1.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0,21223,MG,1,165,,1,3,2,5,3,MG,816,0.0,35.0,51000.0,0.0,72.0,216.0,2010.0,1.0,5.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,542377,MG,0,3,,0,3,2,5,3,MG,816,0.0,20.0,51000.0,0.0,1.0,204.0,2010.0,6.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,122217,MG,1,7,,1,3,2,5,3,MG,816,1.0,40.0,51000.0,0.0,72.0,144.0,2010.0,4.0,4.0
0.0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1.0,544167,MG,1,50,,1,3,2,5,1,MG,816,1.0,28.0,46500.0,0.0,60.0,24.0,2009.0,3.0,3.0
1.0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0.0,86863,MG,0,100,,1,3,2,6,1,MG,816,1.0,25.0,46500.0,2.0,60.0,5.0,2009.0,5.0,1.0
1.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0.0,484875,MG,0,865,,1,3,2,6,1,MG,816,0.0,25.0,46500.0,1.0,96.0,60.0,2009.0,8.0,4.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1.0,1015253,MG,1,41,0,0,3,2,6,2,MG,816,0.0,50.0,160000.0,0.0,288.0,21.0,2010.0,10.0,3.0
1.0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1.0,502353,ES,1,,,1,2,,1,6,RJ,10,0.0,31.0,51000.0,0.0,30.0,303.0,2010.0,12.0,5.0
0.0,1,0,1,0,1,1,,0,,,,,1,0,1,1,0.0,637862,ES,0,205,,1,2,,1,6,RJ,10,0.0,33.0,51000.0,0.0,40.0,118.0,2010.0,6.0,4.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1.0,45222,ES,1,728,,1,2,,1,6,ES,10,0.0,35.0,102000.0,0.0,120.0,180.0,2010.0,1.0,5.0
0.0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1.0,530670,ES,1,50,,3,2,,1,6,ES,10,0.0,24.0,41500.0,0.0,3.0,24.0,2009.0,2.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1.0,63334,ES,0,65,,0,2,,1,6,ES,10,0.0,32.0,46500.0,0.0,120.0,300.0,2009.0,12.0,5.0
0.0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1.0,687618,ES,0,165,,3,2,,1,6,ES,10,0.0,22.0,46500.0,0.0,24.0,24.0,2009.0,10.0,3.0
0.0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1.0,3462,ES,0,100,,3,2,,1,6,ES,10,0.0,39.0,81600.0,0.0,144.0,24.0,2010.0,6.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1.0,82568,ES,1,650,0,1,2,,1,6,ES,10,0.0,25.0,90000.0,0.0,18.0,48.0,2009.0,12.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,107546,ES,0,305,0,0,2,,1,6,ES,10,0.0,32.0,93000.0,0.0,36.0,48.0,2009.0,10.0,3.0
0.0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1.0,145681,ES,0,123,,1,2,,1,6,ES,10,0.0,50.0,53900.0,0.0,12.0,12.0,2009.0,11.0,2.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,15874,ES,1,850,,1,2,,1,6,ES,10,0.0,48.0,102000.0,0.0,26.0,24.0,2010.0,6.0,3.0
0.0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0.0,163170,ES,1,717,1,1,2,,1,6,ES,10,0.0,37.0,250000.0,0.0,120.0,36.0,2010.0,6.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1.0,166416,ES,1,210,0,0,2,,1,6,ES,10,0.0,37.0,139500.0,0.0,36.0,108.0,2009.0,6.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,167763,ES,0,38,0,1,2,,1,6,ES,10,0.0,34.0,92000.0,0.0,48.0,108.0,2010.0,9.0,4.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1.0,17577,ES,0,20,1,1,2,,1,6,ES,10,0.0,32.0,60000.0,0.0,48.0,12.0,2009.0,10.0,2.0
0.0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1.0,18606,ES,0,1,0,1,2,,1,6,ES,10,0.0,33.0,194200.0,0.0,3.0,6.0,2009.0,7.0,1.0
0.0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1.0,222456,ES,0,3,,1,2,,1,6,ES,10,0.0,21.0,51000.0,0.0,12.0,12.0,2010.0,8.0,2.0
1.0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0.0,23047,ES,0,154,,1,2,,1,6,ES,10,0.0,50.0,139500.0,0.0,120.0,12.0,2009.0,3.0,2.0
1.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1.0,24778,ES,0,202,0,0,2,,1,6,ES,10,0.0,23.0,151300.0,0.0,12.0,96.0,2010.0,12.0,4.0
0.0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0,324464,ES,0,61,,1,2,,1,6,ES,10,0.0,21.0,51000.0,0.0,60.0,204.0,2010.0,7.0,5.0
1.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1.0,401274,ES,0,100,,1,2,,1,6,ES,10,0.0,35.0,74400.0,0.0,72.0,60.0,2009.0,11.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1.0,405554,ES,0,100,,1,2,,1,6,ES,10,0.0,33.0,74400.0,0.0,120.0,72.0,2009.0,11.0,4.0
0.0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0.0,422062,ES,0,77,0,1,2,,1,6,ES,10,0.0,54.0,310192.0,0.0,336.0,180.0,2010.0,6.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1.0,447724,ES,0,1,,1,2,,1,6,ES,10,0.0,29.0,139500.0,0.0,48.0,300.0,2009.0,11.0,5.0
0.0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0.0,455644,ES,1,100,,3,2,,1,6,ES,10,0.0,37.0,70000.0,0.0,48.0,120.0,2010.0,8.0,4.0
0.0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1.0,503261,ES,1,50,,1,2,,1,6,ES,10,0.0,28.0,46500.0,0.0,84.0,120.0,2009.0,12.0,4.0
1.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1.0,5245,ES,1,305,,0,2,,1,6,ES,10,0.0,30.0,102000.0,0.0,24.0,60.0,2010.0,11.0,4.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,538476,ES,0,52,,1,2,,1,6,ES,10,0.0,30.0,51000.0,0.0,27.0,360.0,2010.0,3.0,5.0
1.0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1.0,711785,ES,1,61,,0,2,,1,6,ES,10,0.0,19.0,46500.0,0.0,24.0,12.0,2009.0,4.0,2.0
0.0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1.0,711787,ES,0,8,,2,2,,1,6,ES,10,0.0,18.0,46500.0,0.0,6.0,180.0,2009.0,8.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0.0,737822,ES,0,514,0,0,2,,1,6,ES,10,0.0,20.0,120000.0,0.0,24.0,120.0,2010.0,12.0,4.0
1.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1.0,77340,ES,0,50,,1,2,,1,6,ES,10,0.0,18.0,46500.0,0.0,60.0,60.0,2009.0,10.0,4.0
0.0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0.0,78837,ES,0,50,,2,2,,1,6,ES,10,0.0,18.0,51000.0,0.0,36.0,48.0,2010.0,4.0,3.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1.0,80418,ES,1,13,0,1,2,,1,6,ES,10,0.0,62.0,200000.0,0.0,156.0,84.0,2010.0,7.0,4.0
0.0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1.0,862,ES,0,527,0,1,2,,1,6,ES,10,0.0,52.0,90000.0,0.0,36.0,60.0,2009.0,11.0,4.0
0.0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1.0,103568,ES,0,50,,1,2,,1,6,ES,10,0.0,60.0,46500.0,0.0,336.0,336.0,2009.0,11.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1.0,10320,ES,1,702,,1,2,,1,6,ES,10,0.0,46.0,51000.0,0.0,12.0,12.0,2010.0,10.0,2.0
1.0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1.0,107475,ES,1,,0,1,2,,1,6,ES,10,0.0,31.0,160000.0,0.0,1.0,108.0,2009.0,5.0,4.0
0.0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1.0,112523,ES,0,23,,0,2,,1,6,ES,10,0.0,34.0,93000.0,0.0,108.0,84.0,2009.0,6.0,4.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0.0,114326,ES,1,50,,1,2,,1,6,ES,10,0.0,51.0,51000.0,0.0,5.0,48.0,2010.0,8.0,3.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1.0,1165138,ES,2,26,,0,2,,1,6,ES,10,0.0,50.0,46500.0,0.0,132.0,84.0,2009.0,12.0,4.0
1.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0.0,1330524,ES,1,521,,1,2,,1,6,ES,10,0.0,42.0,95300.0,0.0,16.0,72.0,2010.0,1.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1.0,8065,ES,0,728,,0,2,,1,7,ES,10,0.0,40.0,96000.0,0.0,120.0,144.0,2009.0,8.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1.0,27426,ES,0,16,0,0,2,,1,7,ES,10,0.0,29.0,140000.0,0.0,36.0,96.0,2010.0,12.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1.0,67807,ES,1,50,,0,2,,1,7,ES,10,0.0,30.0,46500.0,0.0,36.0,12.0,2009.0,8.0,2.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1.0,126333,ES,1,850,1,3,2,,1,7,ES,10,0.0,35.0,70000.0,2.0,96.0,36.0,2009.0,5.0,3.0
